X=391, Y=244, Pressure=509, Time=2016-05-19-15-14-42:4119
X=392, Y=242, Pressure=352, Time=2016-05-19-15-14-42:4119
X=404, Y=191, Pressure=615, Time=2016-05-19-15-14-42:5991
X=404, Y=190, Pressure=713, Time=2016-05-19-15-14-42:5991
X=404, Y=190, Pressure=683, Time=2016-05-19-15-14-42:5991
X=404, Y=190, Pressure=840, Time=2016-05-19-15-14-42:5991
X=404, Y=190, Pressure=861, Time=2016-05-19-15-14-42:5991
X=404, Y=190, Pressure=877, Time=2016-05-19-15-14-42:5991
X=404, Y=190, Pressure=863, Time=2016-05-19-15-14-42:5991
X=404, Y=189, Pressure=903, Time=2016-05-19-15-14-42:5991
X=404, Y=189, Pressure=885, Time=2016-05-19-15-14-42:5991
X=404, Y=189, Pressure=971, Time=2016-05-19-15-14-42:6147
X=404, Y=190, Pressure=897, Time=2016-05-19-15-14-42:6147
X=404, Y=190, Pressure=942, Time=2016-05-19-15-14-42:6147
X=404, Y=192, Pressure=952, Time=2016-05-19-15-14-42:6303
X=404, Y=193, Pressure=942, Time=2016-05-19-15-14-42:6303
X=404, Y=195, Pressure=922, Time=2016-05-19-15-14-42:6303
X=404, Y=197, Pressure=918, Time=2016-05-19-15-14-42:6459
X=404, Y=198, Pressure=906, Time=2016-05-19-15-14-42:6459
X=404, Y=200, Pressure=887, Time=2016-05-19-15-14-42:6459
X=404, Y=204, Pressure=877, Time=2016-05-19-15-14-42:6615
X=404, Y=206, Pressure=852, Time=2016-05-19-15-14-42:6615
X=404, Y=209, Pressure=818, Time=2016-05-19-15-14-42:6615
X=405, Y=211, Pressure=779, Time=2016-05-19-15-14-42:6771
X=405, Y=213, Pressure=654, Time=2016-05-19-15-14-42:6771
X=405, Y=215, Pressure=521, Time=2016-05-19-15-14-42:6771
X=405, Y=216, Pressure=366, Time=2016-05-19-15-14-42:6927
X=405, Y=217, Pressure=52, Time=2016-05-19-15-14-42:6927
X=404, Y=190, Pressure=583, Time=2016-05-19-15-14-42:8331
X=404, Y=189, Pressure=628, Time=2016-05-19-15-14-42:8331
X=404, Y=189, Pressure=734, Time=2016-05-19-15-14-42:8331
X=404, Y=188, Pressure=718, Time=2016-05-19-15-14-42:8331
X=404, Y=188, Pressure=797, Time=2016-05-19-15-14-42:8331
X=404, Y=187, Pressure=846, Time=2016-05-19-15-14-42:8331
X=404, Y=186, Pressure=899, Time=2016-05-19-15-14-42:8331
X=405, Y=184, Pressure=965, Time=2016-05-19-15-14-42:8331
X=406, Y=184, Pressure=1008, Time=2016-05-19-15-14-42:8487
X=407, Y=182, Pressure=1069, Time=2016-05-19-15-14-42:8487
X=409, Y=182, Pressure=1024, Time=2016-05-19-15-14-42:8487
X=411, Y=181, Pressure=1059, Time=2016-05-19-15-14-42:8643
X=413, Y=181, Pressure=1093, Time=2016-05-19-15-14-42:8643
X=415, Y=181, Pressure=1055, Time=2016-05-19-15-14-42:8643
X=417, Y=181, Pressure=1057, Time=2016-05-19-15-14-42:8643
X=418, Y=181, Pressure=1042, Time=2016-05-19-15-14-42:8799
X=421, Y=181, Pressure=1055, Time=2016-05-19-15-14-42:8799
X=424, Y=180, Pressure=1165, Time=2016-05-19-15-14-42:8799
X=427, Y=180, Pressure=1224, Time=2016-05-19-15-14-42:8955
X=430, Y=180, Pressure=1196, Time=2016-05-19-15-14-42:8955
X=433, Y=180, Pressure=1169, Time=2016-05-19-15-14-42:8955
X=436, Y=180, Pressure=1132, Time=2016-05-19-15-14-42:9111
X=440, Y=180, Pressure=1206, Time=2016-05-19-15-14-42:9111
X=444, Y=180, Pressure=1169, Time=2016-05-19-15-14-42:9111
X=447, Y=180, Pressure=1175, Time=2016-05-19-15-14-42:9267
X=454, Y=179, Pressure=1181, Time=2016-05-19-15-14-42:9267
X=458, Y=179, Pressure=1165, Time=2016-05-19-15-14-42:9267
X=462, Y=179, Pressure=1159, Time=2016-05-19-15-14-42:9423
X=462, Y=179, Pressure=1183, Time=2016-05-19-15-14-42:9423
X=465, Y=178, Pressure=1169, Time=2016-05-19-15-14-42:9423
X=468, Y=178, Pressure=1210, Time=2016-05-19-15-14-42:9579
X=471, Y=178, Pressure=1161, Time=2016-05-19-15-14-42:9579
X=474, Y=178, Pressure=1157, Time=2016-05-19-15-14-42:9579
X=477, Y=178, Pressure=1175, Time=2016-05-19-15-14-42:9735
X=479, Y=178, Pressure=1224, Time=2016-05-19-15-14-42:9735
X=481, Y=178, Pressure=1224, Time=2016-05-19-15-14-42:9735
X=483, Y=178, Pressure=1200, Time=2016-05-19-15-14-42:9891
X=484, Y=178, Pressure=1212, Time=2016-05-19-15-14-42:9891
X=485, Y=178, Pressure=1232, Time=2016-05-19-15-14-42:9891
X=487, Y=178, Pressure=1273, Time=2016-05-19-15-14-43:0047
X=488, Y=179, Pressure=1275, Time=2016-05-19-15-14-43:0047
X=489, Y=179, Pressure=1337, Time=2016-05-19-15-14-43:0047
X=489, Y=180, Pressure=1285, Time=2016-05-19-15-14-43:0047
X=489, Y=181, Pressure=1285, Time=2016-05-19-15-14-43:0203
X=490, Y=182, Pressure=1275, Time=2016-05-19-15-14-43:0203
X=490, Y=184, Pressure=1222, Time=2016-05-19-15-14-43:0203
X=490, Y=186, Pressure=1220, Time=2016-05-19-15-14-43:0359
X=490, Y=187, Pressure=1208, Time=2016-05-19-15-14-43:0359
X=489, Y=188, Pressure=1220, Time=2016-05-19-15-14-43:0359
X=489, Y=191, Pressure=1196, Time=2016-05-19-15-14-43:0515
X=489, Y=193, Pressure=1155, Time=2016-05-19-15-14-43:0515
X=488, Y=195, Pressure=1138, Time=2016-05-19-15-14-43:0515
X=487, Y=197, Pressure=1130, Time=2016-05-19-15-14-43:0671
X=486, Y=201, Pressure=1124, Time=2016-05-19-15-14-43:0671
X=486, Y=203, Pressure=1038, Time=2016-05-19-15-14-43:0671
X=485, Y=206, Pressure=1030, Time=2016-05-19-15-14-43:0827
X=484, Y=208, Pressure=940, Time=2016-05-19-15-14-43:0827
X=484, Y=210, Pressure=897, Time=2016-05-19-15-14-43:0827
X=484, Y=211, Pressure=848, Time=2016-05-19-15-14-43:0983
X=483, Y=212, Pressure=773, Time=2016-05-19-15-14-43:0983
X=483, Y=214, Pressure=630, Time=2016-05-19-15-14-43:0983
X=483, Y=215, Pressure=454, Time=2016-05-19-15-14-43:1139
X=483, Y=215, Pressure=68, Time=2016-05-19-15-14-43:1139
X=461, Y=149, Pressure=783, Time=2016-05-19-15-14-43:3011
X=461, Y=149, Pressure=781, Time=2016-05-19-15-14-43:3011
X=461, Y=149, Pressure=760, Time=2016-05-19-15-14-43:3011
X=461, Y=149, Pressure=859, Time=2016-05-19-15-14-43:3011
X=460, Y=149, Pressure=948, Time=2016-05-19-15-14-43:3011
X=460, Y=150, Pressure=944, Time=2016-05-19-15-14-43:3011
X=459, Y=150, Pressure=955, Time=2016-05-19-15-14-43:3011
X=458, Y=152, Pressure=1034, Time=2016-05-19-15-14-43:3011
X=457, Y=155, Pressure=969, Time=2016-05-19-15-14-43:3167
X=456, Y=158, Pressure=1018, Time=2016-05-19-15-14-43:3167
X=455, Y=161, Pressure=1030, Time=2016-05-19-15-14-43:3167
X=454, Y=165, Pressure=1085, Time=2016-05-19-15-14-43:3323
X=452, Y=171, Pressure=1085, Time=2016-05-19-15-14-43:3323
X=451, Y=176, Pressure=1106, Time=2016-05-19-15-14-43:3323
X=449, Y=181, Pressure=1206, Time=2016-05-19-15-14-43:3479
X=447, Y=186, Pressure=1138, Time=2016-05-19-15-14-43:3479
X=445, Y=192, Pressure=1100, Time=2016-05-19-15-14-43:3479
X=443, Y=197, Pressure=1032, Time=2016-05-19-15-14-43:3479
X=441, Y=203, Pressure=1087, Time=2016-05-19-15-14-43:3635
X=439, Y=209, Pressure=997, Time=2016-05-19-15-14-43:3635
X=436, Y=215, Pressure=1038, Time=2016-05-19-15-14-43:3791
X=434, Y=220, Pressure=1040, Time=2016-05-19-15-14-43:3791
X=431, Y=226, Pressure=1040, Time=2016-05-19-15-14-43:3791
X=428, Y=231, Pressure=1022, Time=2016-05-19-15-14-43:3791
X=426, Y=237, Pressure=1046, Time=2016-05-19-15-14-43:3947
X=423, Y=242, Pressure=1044, Time=2016-05-19-15-14-43:3947
X=421, Y=246, Pressure=993, Time=2016-05-19-15-14-43:3947
X=418, Y=251, Pressure=1065, Time=2016-05-19-15-14-43:4103
X=416, Y=255, Pressure=1051, Time=2016-05-19-15-14-43:4103
X=414, Y=258, Pressure=1036, Time=2016-05-19-15-14-43:4103
X=412, Y=262, Pressure=1024, Time=2016-05-19-15-14-43:4259
X=411, Y=265, Pressure=997, Time=2016-05-19-15-14-43:4259
X=409, Y=267, Pressure=987, Time=2016-05-19-15-14-43:4259
X=408, Y=270, Pressure=971, Time=2016-05-19-15-14-43:4415
X=407, Y=271, Pressure=820, Time=2016-05-19-15-14-43:4415
X=406, Y=273, Pressure=773, Time=2016-05-19-15-14-43:4415
X=406, Y=274, Pressure=654, Time=2016-05-19-15-14-43:4571
X=406, Y=274, Pressure=540, Time=2016-05-19-15-14-43:4571
X=405, Y=275, Pressure=387, Time=2016-05-19-15-14-43:4571
X=405, Y=275, Pressure=50, Time=2016-05-19-15-14-43:4727
X=435, Y=235, Pressure=562, Time=2016-05-19-15-14-43:5975
X=436, Y=234, Pressure=583, Time=2016-05-19-15-14-43:5975
X=436, Y=234, Pressure=581, Time=2016-05-19-15-14-43:5975
X=437, Y=234, Pressure=638, Time=2016-05-19-15-14-43:5975
