X=392, Y=171, Pressure=528, Time=2016-05-19-15-14-55:1104
X=426, Y=209, Pressure=940, Time=2016-05-19-15-14-55:9216
X=426, Y=211, Pressure=901, Time=2016-05-19-15-14-55:9216
X=426, Y=214, Pressure=918, Time=2016-05-19-15-14-55:9372
X=426, Y=215, Pressure=783, Time=2016-05-19-15-14-55:9372
X=426, Y=217, Pressure=671, Time=2016-05-19-15-14-55:9372
X=426, Y=219, Pressure=550, Time=2016-05-19-15-14-55:9528
X=426, Y=220, Pressure=358, Time=2016-05-19-15-14-55:9528
X=426, Y=222, Pressure=291, Time=2016-05-19-15-14-55:9528
X=426, Y=223, Pressure=235, Time=2016-05-19-15-14-55:9684
X=426, Y=223, Pressure=166, Time=2016-05-19-15-14-55:9684
X=427, Y=201, Pressure=677, Time=2016-05-19-15-14-56:0932
X=427, Y=201, Pressure=722, Time=2016-05-19-15-14-56:0932
X=427, Y=200, Pressure=863, Time=2016-05-19-15-14-56:0932
X=427, Y=199, Pressure=885, Time=2016-05-19-15-14-56:0932
X=427, Y=199, Pressure=863, Time=2016-05-19-15-14-56:0932
X=427, Y=198, Pressure=940, Time=2016-05-19-15-14-56:0932
X=427, Y=197, Pressure=967, Time=2016-05-19-15-14-56:0932
X=427, Y=196, Pressure=963, Time=2016-05-19-15-14-56:0932
X=428, Y=195, Pressure=1010, Time=2016-05-19-15-14-56:1088
X=428, Y=195, Pressure=1028, Time=2016-05-19-15-14-56:1088
X=429, Y=195, Pressure=1106, Time=2016-05-19-15-14-56:1088
X=430, Y=194, Pressure=1140, Time=2016-05-19-15-14-56:1244
X=431, Y=194, Pressure=1204, Time=2016-05-19-15-14-56:1244
X=433, Y=194, Pressure=1175, Time=2016-05-19-15-14-56:1244
X=436, Y=194, Pressure=1220, Time=2016-05-19-15-14-56:1400
X=438, Y=194, Pressure=1161, Time=2016-05-19-15-14-56:1400
X=439, Y=194, Pressure=1263, Time=2016-05-19-15-14-56:1400
X=441, Y=194, Pressure=1177, Time=2016-05-19-15-14-56:1556
X=443, Y=194, Pressure=1288, Time=2016-05-19-15-14-56:1556
X=446, Y=194, Pressure=1261, Time=2016-05-19-15-14-56:1556
X=449, Y=194, Pressure=1281, Time=2016-05-19-15-14-56:1556
X=452, Y=194, Pressure=1302, Time=2016-05-19-15-14-56:1712
X=456, Y=194, Pressure=1214, Time=2016-05-19-15-14-56:1712
X=459, Y=194, Pressure=1224, Time=2016-05-19-15-14-56:1868
X=462, Y=194, Pressure=1339, Time=2016-05-19-15-14-56:1868
X=466, Y=194, Pressure=1228, Time=2016-05-19-15-14-56:1868
X=469, Y=194, Pressure=1253, Time=2016-05-19-15-14-56:1868
X=473, Y=194, Pressure=1292, Time=2016-05-19-15-14-56:2024
X=478, Y=195, Pressure=1257, Time=2016-05-19-15-14-56:2024
X=481, Y=195, Pressure=1226, Time=2016-05-19-15-14-56:2024
X=484, Y=195, Pressure=1290, Time=2016-05-19-15-14-56:2180
X=487, Y=195, Pressure=1365, Time=2016-05-19-15-14-56:2180
X=490, Y=195, Pressure=1347, Time=2016-05-19-15-14-56:2180
X=493, Y=195, Pressure=1292, Time=2016-05-19-15-14-56:2336
X=496, Y=195, Pressure=1277, Time=2016-05-19-15-14-56:2336
X=498, Y=195, Pressure=1283, Time=2016-05-19-15-14-56:2336
X=500, Y=195, Pressure=1308, Time=2016-05-19-15-14-56:2492
X=502, Y=195, Pressure=1290, Time=2016-05-19-15-14-56:2492
X=503, Y=195, Pressure=1288, Time=2016-05-19-15-14-56:2492
X=505, Y=195, Pressure=1269, Time=2016-05-19-15-14-56:2648
X=506, Y=195, Pressure=1275, Time=2016-05-19-15-14-56:2648
X=508, Y=195, Pressure=1288, Time=2016-05-19-15-14-56:2648
X=509, Y=195, Pressure=1298, Time=2016-05-19-15-14-56:2804
X=509, Y=195, Pressure=1279, Time=2016-05-19-15-14-56:2804
X=510, Y=196, Pressure=1267, Time=2016-05-19-15-14-56:2804
X=511, Y=196, Pressure=1265, Time=2016-05-19-15-14-56:2960
X=511, Y=196, Pressure=1279, Time=2016-05-19-15-14-56:2960
X=512, Y=196, Pressure=1277, Time=2016-05-19-15-14-56:2960
X=512, Y=197, Pressure=1279, Time=2016-05-19-15-14-56:2960
X=512, Y=197, Pressure=1273, Time=2016-05-19-15-14-56:3116
X=512, Y=198, Pressure=1253, Time=2016-05-19-15-14-56:3116
X=512, Y=199, Pressure=1222, Time=2016-05-19-15-14-56:3272
X=512, Y=200, Pressure=1238, Time=2016-05-19-15-14-56:3272
X=512, Y=201, Pressure=1220, Time=2016-05-19-15-14-56:3272
X=512, Y=203, Pressure=1210, Time=2016-05-19-15-14-56:3272
X=511, Y=206, Pressure=1189, Time=2016-05-19-15-14-56:3428
X=511, Y=207, Pressure=1169, Time=2016-05-19-15-14-56:3428
X=511, Y=209, Pressure=1106, Time=2016-05-19-15-14-56:3428
X=510, Y=211, Pressure=1067, Time=2016-05-19-15-14-56:3584
X=509, Y=214, Pressure=1022, Time=2016-05-19-15-14-56:3584
X=509, Y=216, Pressure=989, Time=2016-05-19-15-14-56:3584
X=508, Y=217, Pressure=918, Time=2016-05-19-15-14-56:3740
X=508, Y=219, Pressure=801, Time=2016-05-19-15-14-56:3740
X=508, Y=220, Pressure=705, Time=2016-05-19-15-14-56:3740
X=507, Y=221, Pressure=90, Time=2016-05-19-15-14-56:3896
X=489, Y=167, Pressure=899, Time=2016-05-19-15-14-56:5768
X=488, Y=167, Pressure=940, Time=2016-05-19-15-14-56:5768
X=488, Y=167, Pressure=875, Time=2016-05-19-15-14-56:5768
X=488, Y=167, Pressure=922, Time=2016-05-19-15-14-56:5768
X=487, Y=167, Pressure=938, Time=2016-05-19-15-14-56:5768
X=486, Y=167, Pressure=1057, Time=2016-05-19-15-14-56:5768
X=486, Y=168, Pressure=1044, Time=2016-05-19-15-14-56:5768
X=484, Y=169, Pressure=1075, Time=2016-05-19-15-14-56:5924
X=483, Y=172, Pressure=1100, Time=2016-05-19-15-14-56:5924
X=482, Y=174, Pressure=1106, Time=2016-05-19-15-14-56:5924
X=481, Y=177, Pressure=1085, Time=2016-05-19-15-14-56:6080
X=479, Y=182, Pressure=1132, Time=2016-05-19-15-14-56:6080
X=477, Y=185, Pressure=1067, Time=2016-05-19-15-14-56:6080
X=476, Y=190, Pressure=1132, Time=2016-05-19-15-14-56:6236
X=474, Y=194, Pressure=1110, Time=2016-05-19-15-14-56:6236
X=472, Y=199, Pressure=1081, Time=2016-05-19-15-14-56:6236
X=470, Y=204, Pressure=1106, Time=2016-05-19-15-14-56:6392
X=468, Y=209, Pressure=1089, Time=2016-05-19-15-14-56:6392
X=465, Y=215, Pressure=1065, Time=2016-05-19-15-14-56:6392
X=462, Y=221, Pressure=1077, Time=2016-05-19-15-14-56:6548
X=459, Y=227, Pressure=1075, Time=2016-05-19-15-14-56:6548
X=456, Y=232, Pressure=1106, Time=2016-05-19-15-14-56:6548
X=453, Y=238, Pressure=1040, Time=2016-05-19-15-14-56:6704
X=449, Y=244, Pressure=1136, Time=2016-05-19-15-14-56:6704
X=446, Y=249, Pressure=1053, Time=2016-05-19-15-14-56:6704
X=443, Y=254, Pressure=1036, Time=2016-05-19-15-14-56:6704
X=440, Y=259, Pressure=1030, Time=2016-05-19-15-14-56:6860
X=438, Y=264, Pressure=1002, Time=2016-05-19-15-14-56:6860
X=436, Y=268, Pressure=967, Time=2016-05-19-15-14-56:6860
X=433, Y=271, Pressure=922, Time=2016-05-19-15-14-56:7016
X=432, Y=274, Pressure=852, Time=2016-05-19-15-14-56:7016
X=430, Y=277, Pressure=789, Time=2016-05-19-15-14-56:7016
X=429, Y=279, Pressure=691, Time=2016-05-19-15-14-56:7172
X=428, Y=281, Pressure=622, Time=2016-05-19-15-14-56:7172
X=428, Y=282, Pressure=515, Time=2016-05-19-15-14-56:7172
X=428, Y=283, Pressure=399, Time=2016-05-19-15-14-56:7328
X=428, Y=283, Pressure=70, Time=2016-05-19-15-14-56:7328
X=461, Y=242, Pressure=491, Time=2016-05-19-15-14-56:8576
X=461, Y=241, Pressure=464, Time=2016-05-19-15-14-56:8576
X=462, Y=241, Pressure=479, Time=2016-05-19-15-14-56:8576
X=463, Y=241, Pressure=489, Time=2016-05-19-15-14-56:8576
X=463, Y=240, Pressure=517, Time=2016-05-19-15-14-56:8576
X=464, Y=240, Pressure=530, Time=2016-05-19-15-14-56:8576
X=464, Y=241, Pressure=656, Time=2016-05-19-15-14-56:8576
X=465, Y=241, Pressure=654, Time=2016-05-19-15-14-56:8732
X=465, Y=242, Pressure=812, Time=2016-05-19-15-14-56:8732
X=465, Y=243, Pressure=840, Time=2016-05-19-15-14-56:8732
X=465, Y=245, Pressure=781, Time=2016-05-19-15-14-56:8888
X=464, Y=248, Pressure=797, Time=2016-05-19-15-14-56:8888
X=464, Y=250, Pressure=793, Time=2016-05-19-15-14-56:8888
X=463, Y=252, Pressure=895, Time=2016-05-19-15-14-56:9044
X=463, Y=255, Pressure=908, Time=2016-05-19-15-14-56:9044
X=463, Y=257, Pressure=946, Time=2016-05-19-15-14-56:9044
X=462, Y=260, Pressure=881, Time=2016-05-19-15-14-56:9200
X=462, Y=263, Pressure=993, Time=2016-05-19-15-14-56:9200
X=462, Y=266, Pressure=924, Time=2016-05-19-15-14-56:9200
X=462, Y=268, Pressure=963, Time=2016-05-19-15-14-56:9356
X=462, Y=271, Pressure=1020, Time=2016-05-19-15-14-56:9356
X=463, Y=273, Pressure=928, Time=2016-05-19-15-14-56:9356
X=464, Y=275, Pressure=948, Time=2016-05-19-15-14-56:9356
X=466, Y=277, Pressure=969, Time=2016-05-19-15-14-56:9512
X=468, Y=279, Pressure=977, Time=2016-05-19-15-14-56:9512
X=471, Y=280, Pressure=950, Time=2016-05-19-15-14-56:9668
X=473, Y=281, Pressure=1010, Time=2016-05-19-15-14-56:9668
X=476, Y=282, Pressure=1022, Time=2016-05-19-15-14-56:9668
X=478, Y=282, Pressure=1098, Time=2016-05-19-15-14-56:9668
X=481, Y=283, Pressure=1006, Time=2016-05-19-15-14-56:9824
X=483, Y=283, Pressure=1108, Time=2016-05-19-15-14-56:9824
X=486, Y=283, Pressure=1173, Time=2016-05-19-15-14-56:9824
X=487, Y=283, Pressure=1075, Time=2016-05-19-15-14-56:9980
X=490, Y=284, Pressure=1006, Time=2016-05-19-15-14-56:9980
X=493, Y=284, Pressure=1006, Time=2016-05-19-15-14-56:9980
X=495, Y=284, Pressure=1061, Time=2016-05-19-15-14-57:0136
X=498, Y=284, Pressure=1081, Time=2016-05-19-15-14-57:0136
X=499, Y=284, Pressure=1079, Time=2016-05-19-15-14-57:0136
X=501, Y=283, Pressure=1102, Time=2016-05-19-15-14-57:0292
X=505, Y=283, Pressure=1089, Time=2016-05-19-15-14-57:0292
X=507, Y=283, Pressure=1067, Time=2016-05-19-15-14-57:0292
X=508, Y=282, Pressure=1022, Time=2016-05-19-15-14-57:0448
X=510, Y=282, Pressure=989, Time=2016-05-19-15-14-57:0448
X=511, Y=282, Pressure=914, Time=2016-05-19-15-14-57:0448
X=512, Y=281, Pressure=607, Time=2016-05-19-15-14-57:0604
X=513, Y=281, Pressure=499, Time=2016-05-19-15-14-57:0604
X=513, Y=280, Pressure=407, Time=2016-05-19-15-14-57:0604
X=514, Y=280, Pressure=295, Time=2016-05-19-15-14-57:0760
X=619, Y=147, Pressure=965, Time=2016-05-19-15-14-57:4554
X=619, Y=147, Pressure=1042, Time=2016-05-19-15-14-57:4554
X=620, Y=146, Pressure=1059, Time=2016-05-19-15-14-57:4554
X=621, Y=146, Pressure=1120, Time=2016-05-19-15-14-57:4554
X=622, Y=145, Pressure=1167, Time=2016-05-19-15-14-57:4554
X=622, Y=144, Pressure=1216, Time=2016-05-19-15-14-57:4710
X=624, Y=144, Pressure=1173, Time=2016-05-19-15-14-57:4710
X=624, Y=144, Pressure=1204, Time=2016-05-19-15-14-57:4710
X=626, Y=145, Pressure=1222, Time=2016-05-19-15-14-57:4710
X=627, Y=145, Pressure=1224, Time=2016-05-19-15-14-57:4866
X=628, Y=147, Pressure=1294, Time=2016-05-19-15-14-57:4866
X=630, Y=148, Pressure=1216, Time=2016-05-19-15-14-57:4866
X=631, Y=150, Pressure=1220, Time=2016-05-19-15-14-57:5022
X=633, Y=153, Pressure=1255, Time=2016-05-19-15-14-57:5022
X=634, Y=155, Pressure=1257, Time=2016-05-19-15-14-57:5022
X=635, Y=157, Pressure=1230, Time=2016-05-19-15-14-57:5178
X=636, Y=158, Pressure=1196, Time=2016-05-19-15-14-57:5178
X=638, Y=160, Pressure=1173, Time=2016-05-19-15-14-57:5178
X=639, Y=161, Pressure=1110, Time=2016-05-19-15-14-57:5334
X=640, Y=163, Pressure=1022, Time=2016-05-19-15-14-57:5334
X=641, Y=164, Pressure=975, Time=2016-05-19-15-14-57:5334
X=642, Y=164, Pressure=781, Time=2016-05-19-15-14-57:5490
X=642, Y=165, Pressure=452, Time=2016-05-19-15-14-57:5490
X=643, Y=165, Pressure=370, Time=2016-05-19-15-14-57:5490
X=643, Y=165, Pressure=301, Time=2016-05-19-15-14-57:5646
X=643, Y=166, Pressure=215, Time=2016-05-19-15-14-57:5646
X=609, Y=162, Pressure=1155, Time=2016-05-19-15-14-57:6894
X=609, Y=162, Pressure=1269, Time=2016-05-19-15-14-57:6894
X=609, Y=162, Pressure=1136, Time=2016-05-19-15-14-57:6894
X=609, Y=162, Pressure=1124, Time=2016-05-19-15-14-57:6894
X=608, Y=161, Pressure=1273, Time=2016-05-19-15-14-57:6894
X=609, Y=161, Pressure=1234, Time=2016-05-19-15-14-57:6894
X=609, Y=161, Pressure=1353, Time=2016-05-19-15-14-57:6894
X=608, Y=160, Pressure=1302, Time=2016-05-19-15-14-57:7050
X=609, Y=160, Pressure=1422, Time=2016-05-19-15-14-57:7050
X=610, Y=159, Pressure=1400, Time=2016-05-19-15-14-57:7050
X=612, Y=159, Pressure=1449, Time=2016-05-19-15-14-57:7206
X=615, Y=158, Pressure=1537, Time=2016-05-19-15-14-57:7206
X=618, Y=158, Pressure=1533, Time=2016-05-19-15-14-57:7206
X=619, Y=158, Pressure=1461, Time=2016-05-19-15-14-57:7206
X=622, Y=158, Pressure=1437, Time=2016-05-19-15-14-57:7362
X=626, Y=158, Pressure=1494, Time=2016-05-19-15-14-57:7362
X=630, Y=158, Pressure=1539, Time=2016-05-19-15-14-57:7362
X=632, Y=158, Pressure=1529, Time=2016-05-19-15-14-57:7518
X=636, Y=158, Pressure=1520, Time=2016-05-19-15-14-57:7518
X=640, Y=158, Pressure=1531, Time=2016-05-19-15-14-57:7518
X=646, Y=158, Pressure=1545, Time=2016-05-19-15-14-57:7674
X=655, Y=159, Pressure=1514, Time=2016-05-19-15-14-57:7674
X=659, Y=159, Pressure=1475, Time=2016-05-19-15-14-57:7674
X=662, Y=159, Pressure=1435, Time=2016-05-19-15-14-57:7830
X=666, Y=159, Pressure=1384, Time=2016-05-19-15-14-57:7830
X=669, Y=159, Pressure=1359, Time=2016-05-19-15-14-57:7830
X=672, Y=159, Pressure=1236, Time=2016-05-19-15-14-57:7986
X=675, Y=158, Pressure=1100, Time=2016-05-19-15-14-57:7986
X=674, Y=158, Pressure=963, Time=2016-05-19-15-14-57:7986
X=676, Y=158, Pressure=799, Time=2016-05-19-15-14-57:8142
X=678, Y=158, Pressure=595, Time=2016-05-19-15-14-57:8142
X=680, Y=158, Pressure=101, Time=2016-05-19-15-14-57:8142
X=644, Y=161, Pressure=995, Time=2016-05-19-15-14-57:9702
X=643, Y=162, Pressure=985, Time=2016-05-19-15-14-57:9702
X=643, Y=162, Pressure=1020, Time=2016-05-19-15-14-57:9702
X=642, Y=163, Pressure=999, Time=2016-05-19-15-14-57:9702
X=640, Y=164, Pressure=948, Time=2016-05-19-15-14-57:9702
X=638, Y=166, Pressure=946, Time=2016-05-19-15-14-57:9702
X=636, Y=167, Pressure=914, Time=2016-05-19-15-14-57:9702
X=634, Y=168, Pressure=961, Time=2016-05-19-15-14-57:9858
X=633, Y=169, Pressure=1046, Time=2016-05-19-15-14-57:9858
X=631, Y=170, Pressure=987, Time=2016-05-19-15-14-57:9858
X=629, Y=172, Pressure=1106, Time=2016-05-19-15-14-57:9858
X=628, Y=173, Pressure=1063, Time=2016-05-19-15-14-58:0014
X=626, Y=174, Pressure=1081, Time=2016-05-19-15-14-58:0014
X=624, Y=177, Pressure=1183, Time=2016-05-19-15-14-58:0170
X=622, Y=178, Pressure=1147, Time=2016-05-19-15-14-58:0170
X=620, Y=180, Pressure=1161, Time=2016-05-19-15-14-58:0170
X=618, Y=182, Pressure=1155, Time=2016-05-19-15-14-58:0170
X=617, Y=183, Pressure=1202, Time=2016-05-19-15-14-58:0326
X=615, Y=185, Pressure=1202, Time=2016-05-19-15-14-58:0326
X=614, Y=186, Pressure=1181, Time=2016-05-19-15-14-58:0326
X=613, Y=187, Pressure=1200, Time=2016-05-19-15-14-58:0482
X=612, Y=187, Pressure=1122, Time=2016-05-19-15-14-58:0482
X=610, Y=189, Pressure=1249, Time=2016-05-19-15-14-58:0482
X=609, Y=190, Pressure=1189, Time=2016-05-19-15-14-58:0638
X=608, Y=190, Pressure=1290, Time=2016-05-19-15-14-58:0638
X=608, Y=191, Pressure=1202, Time=2016-05-19-15-14-58:0638
X=607, Y=191, Pressure=1257, Time=2016-05-19-15-14-58:0794
X=607, Y=191, Pressure=1361, Time=2016-05-19-15-14-58:0794
X=607, Y=191, Pressure=1255, Time=2016-05-19-15-14-58:0794
X=607, Y=192, Pressure=1473, Time=2016-05-19-15-14-58:0950
X=606, Y=192, Pressure=1302, Time=2016-05-19-15-14-58:0950
X=606, Y=192, Pressure=1396, Time=2016-05-19-15-14-58:0950
X=607, Y=192, Pressure=1428, Time=2016-05-19-15-14-58:1106
X=607, Y=192, Pressure=1337, Time=2016-05-19-15-14-58:1106
X=608, Y=193, Pressure=1402, Time=2016-05-19-15-14-58:1106
X=609, Y=193, Pressure=1478, Time=2016-05-19-15-14-58:1262
X=611, Y=193, Pressure=1441, Time=2016-05-19-15-14-58:1262
X=612, Y=193, Pressure=1490, Time=2016-05-19-15-14-58:1262
X=615, Y=193, Pressure=1512, Time=2016-05-19-15-14-58:1418
X=617, Y=193, Pressure=1478, Time=2016-05-19-15-14-58:1418
X=619, Y=193, Pressure=1524, Time=2016-05-19-15-14-58:1418
X=620, Y=193, Pressure=1486, Time=2016-05-19-15-14-58:1418
X=622, Y=193, Pressure=1455, Time=2016-05-19-15-14-58:1574
X=625, Y=194, Pressure=1449, Time=2016-05-19-15-14-58:1574
X=627, Y=194, Pressure=1482, Time=2016-05-19-15-14-58:1730
X=629, Y=194, Pressure=1500, Time=2016-05-19-15-14-58:1730
X=632, Y=194, Pressure=1471, Time=2016-05-19-15-14-58:1730
X=634, Y=194, Pressure=1471, Time=2016-05-19-15-14-58:1730
X=636, Y=195, Pressure=1412, Time=2016-05-19-15-14-58:1886
X=639, Y=195, Pressure=1355, Time=2016-05-19-15-14-58:1886
X=641, Y=196, Pressure=1345, Time=2016-05-19-15-14-58:1886
X=643, Y=196, Pressure=1226, Time=2016-05-19-15-14-58:2042
X=645, Y=196, Pressure=1130, Time=2016-05-19-15-14-58:2042
X=647, Y=197, Pressure=1083, Time=2016-05-19-15-14-58:2042
X=649, Y=197, Pressure=928, Time=2016-05-19-15-14-58:2198
X=651, Y=197, Pressure=861, Time=2016-05-19-15-14-58:2198
X=653, Y=197, Pressure=699, Time=2016-05-19-15-14-58:2198
X=655, Y=197, Pressure=434, Time=2016-05-19-15-14-58:2354
X=664, Y=192, Pressure=912, Time=2016-05-19-15-14-58:3134
X=664, Y=191, Pressure=955, Time=2016-05-19-15-14-58:3134
X=664, Y=191, Pressure=1002, Time=2016-05-19-15-14-58:3134
X=664, Y=191, Pressure=1075, Time=2016-05-19-15-14-58:3134
X=664, Y=191, Pressure=1128, Time=2016-05-19-15-14-58:3134
X=664, Y=191, Pressure=1136, Time=2016-05-19-15-14-58:3134
X=664, Y=191, Pressure=1134, Time=2016-05-19-15-14-58:3134
X=664, Y=191, Pressure=1285, Time=2016-05-19-15-14-58:3290
X=664, Y=191, Pressure=1226, Time=2016-05-19-15-14-58:3290
X=664, Y=192, Pressure=1177, Time=2016-05-19-15-14-58:3290
X=664, Y=193, Pressure=1189, Time=2016-05-19-15-14-58:3446
X=664, Y=194, Pressure=1196, Time=2016-05-19-15-14-58:3446
X=664, Y=195, Pressure=1142, Time=2016-05-19-15-14-58:3446
X=664, Y=197, Pressure=1132, Time=2016-05-19-15-14-58:3602
